,pr_number,title,base_sha,head_sha
618,1358,open projects page by default,b4cf2dbd2f3858b6a4e79c7c5b7d758fedd887bd,3ef3d61dfb8e1f96eaf59b82ff5ba72d1ae78d01
619,1370,SONAR-8333 4 log files,255c1cfe5b994d84a50054727a6f901093a1e037,b1f73662ec1be655a20879155accdf5b8630f34a
620,1398,SONAR-8177 do not display messages of technical error in web services,78f4c40772869e8864699e7fa49ce52b50e322e0,1ab5f621f4518bfbf99ce676d03091d0a820de8d
621,1379,SONAR-8353 persist webhook deliveries,103982f1e5a6a2e6484241e814bfb0ef082dce71,13ae49c52a5e23a4a3518e261fb8f1fa61ca9a15
622,1359,SONAR-8089 Improve performance of api/measures/component_tree,617497c27c42a9ce4d782d1bfa8249c3a0d94083,f9c7367366926ef82c4a8031debf6d77a1fae1d4
623,1364,SONAR-8332 add http request ID,387eec46dbf1ecf3fd0bfc37e156b1475bf5546d,dc24a017031219126a3df95c9f797fc28c72514e
624,1367,SONAR-8376 Do not display issue filters and drop management page,2586dc9ca82d74cdde72c183298b8ba76fc18d91,69222a681e72ad2a845ecc1e30476ff974a5a18a
625,1374,SONAR-8379 Sort issues by date in api/issues/search,81ce6352f73c64d93e3ebbd9e7bf66cd7b194882,e7d7078738f10751ebbd72a05b8fae58feea7027
626,1378,SONAR-8247 Fix security headers,2c558002bcaa2384926f50137046a4f5e961052c,e326da02c328ca7e1d750992f05d72c376206e41
627,1377,SONAR-8377 Remove issue filters,772ee99c17fe94cb0882f46adc2579832e5d4426,33a4a861241086119535e6436be44180b3a6caa1
628,1399,fix quality flaws and disable roots ws and organization property for the release,81618cb140dc180ee001c859d9845815718e9ddb,8f706d3cafcb4e676a5a5d682e3ed78518a8a387
629,1360,SONAR-8359 Increase size of LOB columns on embedded database,3fdea0e46af7cc7080f5d232a192ae934787d0f9,78adb1b8a2cde2eb70242686b32cb7ed5a99ed90
630,1388,Tuesday Hardening,8e1e2e1e2e5b346062e87b7b8401baece8f379a4,8c933019b0404716488e8c919c2b7571a425e9ee
631,1372,work on favorite projects,bb6cf5986337960db99e1fd7b7da3e691a305dbd,81122fd75c83eb559f13a398e8942ac6c8c8d927
632,1385,SONAR-8247 Fix security headers,7318378623434947d1e5625ceedfa03f3bc2da1d,9b358e6c310526ff7a4a772933a5842da082f118
633,1363,SONAR-8354 Clean backend code related to dashboards,617497c27c42a9ce4d782d1bfa8249c3a0d94083,0941d471ae522258bf1124cb63c9ea5d57271d2b
634,1390,SONAR-8341 add sq started log,640a441d745476008b20006140c4d3b0e88d06b0,0aaf59f1624a7fb2f2efb21603fd5cfcb205e8f6
635,1366,SONAR-8288 WS api/measures/search_projects DSL handle isFavorite,2586dc9ca82d74cdde72c183298b8ba76fc18d91,aee1bfc4506dbdc39a31c704a359d4edb6365a16
636,1357,"SONAR-8300 Create new ""Projects"" page [5th iteration]",33be8c3500e678c3d56202a8f204aabe1f1e84bd,396e24dc14a6af0c7823674bc3abacc2e5e591d9
637,1352,SONAR-8260 fix conflict between project and organization parameters,8a806eaa8871b70543c6846a1220bd63d7854495,eaf78208b66b566dd9f39973eefd181ab803c0bf
638,1365,"SONAR-8354 SONAR-8355 Remove dashboards, filters and measure filters",1c1676ebd8ca1815e813f92ca042bbf1849d8cb0,1ee9b49c233fc00abb1f41b751a74cb538b4cc90
639,1381,SONAR-8363 Mark just created projects as favorite,ea1538164ffa5eb9590e64a22f21bd6007b6e68b,3d02dcff5825ad6dd4a24a04147b302ee81cb6be
640,1376,SONAR-8248 Fix SSF-51 Item #2,bb6cf5986337960db99e1fd7b7da3e691a305dbd,6223ef8c27b948f226467ebca209a5b0c79f9807
641,1386,SONAR-8300 apply feedback to projects page,387eec46dbf1ecf3fd0bfc37e156b1475bf5546d,06457b70ccebc857d9b52527d1404ee96683a959
642,1351,SONAR-8325 Improve performance of api/measures/search,5e53506d7357b7b7eb0d22d6b50bf4eb6a652325,aa8a221bcb49ebe482dac62456bc0df2e03b5971
643,1371,SONAR-8322 Improve error handling when a web request is aborted,bb6cf5986337960db99e1fd7b7da3e691a305dbd,2100562360e929c785506308e1f9c3641444bf6f
644,1356,SONAR-8255 require admin permission on related organization,f0774ea5179b30cb9cae1a3ce9e9c72eb7154156,fe1add35610b9aabf4cd36e8ac68dfc1e4959d69
645,1400,SONAR-8391 fix NPE when SNAPSHOTS.PATH has an invalid ID,ee2a8a407ede8eb0896090e2d1263f08e11b017d,99d15b025ee926e3974c04a93bd981f41730621e
646,1355,"SONAR-8300 Create new ""Projects"" page [4th iteration]",b59fa81acd7c613a65213afa07e28e0ba2fa1e58,0c1a270907839199891f85759e945a9aed2ae99e
647,1383,SONAR-8382 Create landing page for anonymous users,228da3fa3f8ee364050bf474db65cd02f58c694d,dc6470eaa1c02968e74d3b25384bdc1d239e1f90
648,1362,step towards a single-entry-point js app,4af08a00ac834aa8af73b4a1cefda4cce861944e,f71f314f63d378f941ea1cc793a058af4b5e84d3
649,2860,MMF-999 Add management of quality gates on organizations,8380c702fbd46ea46970e40e5f2d9a25b18ee4a9,e071c1ce447467dd7c8b19e6c569b6663ec82ae9
650,2870,SONAR-10145 Set built-in QG as default on existing organizations,d17a04bcd1688acabb7a7aa3d33b26c7937f1a93,1137c887b14c254d8595136ca35e54065081fba7
651,2868,SONAR-10134 Add organization parameter in api/qualitygates/list,c8270b492a12c18c9dd140374692096c42f93060,e512b5c70b79cd54d5174c9cc63e3789f4e23e9e
652,2880,SONAR-10134 Add organization parameter in some actions,e5c00d96cd1b4bdccafd7a9583ca8874a709b885,af47aa4137ef76ec95b30fbc307e57171c3048b9
653,2899,SONAR-10134 add migrations,aa37cef0f322c96ae5b9862e6bd3f7033bef8b2a,ea2c06a09013bedf1b02907e6f1bc5fb0f176a1b
654,2872,SONAR-10143 New organization should have the built-in QG set as default,d17a04bcd1688acabb7a7aa3d33b26c7937f1a93,e6d89b16d5db8d3d70865c857e51f6fa9f07eadc
655,2883,SONAR-10168 Log downloading of plugins in debug,cb662321dd388237e5095992ddb81a8160bc3d32,9a7e1245bef97386562f9adf6dab1fdebd40145d
656,2898,SONAR-10194 Fix block move detection for issue tracking,ae63a6af4780af4527dd453af7ed8923ed6bd07f,f545c58eaf94494962055bf726d180db14b19c24
657,2858,Feature/guillaume/rebase onto master/feature/mmf 1108/sonar way qg read only,5ae085411397262ef192ac2da550b84f928bd54d,15cdc91ab433c0f4abad43bbbb4b585a609e6a90
658,2882,Feature/dm/sq56,86db744a5fc2ac3c998fc5c126c1298e9c085df9,4158c80345639cce455112b632ddd3e473b55435
659,2892,SONAR-10163 updating built-in Rule now returns HTTP 400,9b2e99b4b950689e4e610c5421cd436b4b9846ad,877448a1afdd93ec00d4f6e5ee582ea0731a5e6b
660,2861,Fix issue in users admin when editing user without scm accounts,eb91fef70101f1059685c3547b4d0f74315a395e,0522ff06bf160c213a4fe74299e3fd9e715ec734
661,2855,UI Part of MMF-999,32df38242f70171dd7064f2cf9abcab2d765d5d3,1186198ffbc823ff8ba585418725d05162ee26db
662,2856,SONAR-10060 api/system/info throws clean message when an exception is thrown,44b3ae596e9f6298b02610589f5ea00f87f73139,840c9c628c6e401b4faee3315b859af41eed811b
663,2871,SONAR-10116 Fix MySQL upgrade,d987a6a527bc10734fd9402ce728d27359ccdc41,c2f53fca96874e3f305cd884071239338b4254a3
664,2884,SONAR-10134 Add organization parameter in some select/deselect actions,5a86655bd71f4f345dbe04462ac4d95afabeb12b,cb588528f3bbb96fbc45eb4ee32e441e9837dfa0
665,2888,SONAR-10176 Fix query of users having a global permission,29901a50874a01a88e05cdf4d0a4fdb6929a507b,af5b76c484106a992eedc920bd47eb8d3c1251d5
666,2853,Fixing regexp to allow short emphasised string,7fb4ae00fc9915a1377b46f558fde655805153f6,eb5ab47f1cc2035d1d1042f2f298fa260720549e
667,2869,SONAR-10143 New organization should have builtin quality gates as default,91b56f1ed62ab0346fe0334331efe887e63742d9,81a2d9eeabf8ac9b53d2fae520e3a09cbc87a5d5
668,2865,SONAR-10165 Display quality gates of an organization,04f036814694ce0dc44421b37d97016c54182951,c5fe663c18218b7c91a93f69e71eec0921ce45ff
669,2881,Feature/dm/compress plugins,cb662321dd388237e5095992ddb81a8160bc3d32,9da7e76d8ad1eab23e89b0286946a2433a438f1e
670,2862,Increase timeout to download plugins,da198c7706fbc244e644665a4e9b5026e929d9de,3e535fc218005433d370cdc9fd89d35112ff5ae0
671,2900,SONAR-10134 Reactivate ITs,00363fe9d60e312965f9901a968059219c9cc23d,19d40345c690140eed20a9a20edae58e40747f3e
672,2889,SONAR-10143 New organization should have the built-in QG set as default,b3b6d0552640ead23263e6556f7b20a2d10aad96,cf9f7ffa524f6129d7e25a0053e8f1938be56d4b
673,2852,"SONAR-10074 Add QP actions ""delete"" and ""associateProjects""",1795cff89143b881f8d832a22d0dcec8a6abbc19,2565c706789e81196c4710ceb62af3dd91ced9b5
674,2866,MMF-999 Add management of quality gates on organizations,dd10653acfbec16b0a7c63b55139c5592683227c,46a565f0d463a632191b1ea4505d59dfa87cb516
675,2878,SONAR-10116 fix DB migration,7fb4ae00fc9915a1377b46f558fde655805153f6,9a4a4a3286f114aa6d0b9ed473ba0c106401413c
676,2891,SONAR-10181 mandatory WS Params are automatically validated on retrieval,21df896e6a95216e8a468e852ba7d738943a3182,e25b09c5b3faca06c599e892b7e40ba1ab60500d
677,2890,SONAR-10147 Remove 'sonar.qualitygate' setting usage to store default quality gate,41dd52a7554473209233d87bd002810f26c3f658,c085cb19f805681a6121ab224109e1b86dce6ca7
678,2893,Do not create built-in quality gate in dbtester,ee5e8dbcab831a5a11fc3dab3822183931af4986,c64fa67075a71cb18cf2e5268bc0c272be5037bf
679,2896,Update profile name parameter,aa02b659cf9920ab6757611706b0dcf3286894da,7e2255dde0299f931c530e1e89e77847c1da7423
680,2854,DO NOT MERGE : Old MMF-999,8380c702fbd46ea46970e40e5f2d9a25b18ee4a9,dde65eb7deb0b1050f02604a5a3e33c816e1957c
681,2859,SONAR-10067 an organization admin can manage project permissions,aafecafc4ea56a6099731ab58572e376d27bd9f9,c6cedbe3c96d6546e9f3bd8da252186aedeeb507
682,2867,SONAR-10037 Allow creation of Quality Gate by organization,32df38242f70171dd7064f2cf9abcab2d765d5d3,81a2d9eeabf8ac9b53d2fae520e3a09cbc87a5d5
683,2876,Organization in copy action,a78dce23cac00887350b8e3dcc43f4d011dbebf1,bcc1ba8b25048a55499ca74b43abef838fc57e3b
684,2857,Reduce non-generated code in sonar-ws,5ae085411397262ef192ac2da550b84f928bd54d,a477073e8e22ff90da2521f94a33f86f19147173
685,2887,SONAR-10134 Add organization parameter in delete action,bb95879f135ea8fe9096ed0233a2e92f9b4035b2,a29f9f420571ee1594c9a24951b68d6f0c4841d7
686,2873,SONAR-10145 Set built-in QG as default on existing organizations,5a86655bd71f4f345dbe04462ac4d95afabeb12b,242f1b4c9d95fec4589abdae87fd6d6f59f545c6
687,2864,Reduce non-generated code in sonar-ws (part II),79f9c59c24977943bc5ae8d34bffcce9a4d6ba38,523ad59ed8375b807dce2c774d7ecf721dd59a6e
688,2897,SONAR-10134 Add migrations,c085cb19f805681a6121ab224109e1b86dce6ca7,d7fc87b7c4066cf3cf09490077790f9ab5003301
689,2886,SONAR-10134 Use organisation in search action,b3b6d0552640ead23263e6556f7b20a2d10aad96,3a5039a335fc8a15f7cf9077da39e1a2cdb98f5c
690,2885,SONAR-10116 sonarcloud upgrade,cb662321dd388237e5095992ddb81a8160bc3d32,893bb63fd8b117caf3679cd257af4a4ddcecea4f
691,2851,"Fix quoting issues causing a failure in OSX, and other quality issues",4340fe6bec625e71ef95bbb165219557d6f190e1,f49c9a26d3668dadecd319613085b06e7ece6159
692,2863,SONAR-9332 api/issues/tags searches across organizations,800e578be9593b46ff2902fcc8230b69ba8710d1,a11943e503a616408568589d56327a78741baccf
693,2875,SONAR-10134 Add organization parameter in conditions ws,b4b053ccf31a5af9656147d19d0ac6d18db0e37f,c0d8065de0dc611f1ac47c0742025b1a1cc867cf
694,2877,6.7 bug fixes,aafecafc4ea56a6099731ab58572e376d27bd9f9,2191b62fa65482887c5d618bdb743fc908fefbe6
695,2894,SONAR-10184 WS API should return favorite homepage keys.,aa02b659cf9920ab6757611706b0dcf3286894da,c73ed6d68c9b5f72b6bd6490bff4cc5174c6227d
696,2879,SONAR-10123 UserSession#keepkeepAuthorizedComponents handles branches properly,aafecafc4ea56a6099731ab58572e376d27bd9f9,2f6ec4be947735e1dd54eedfa252766b3bbd122e
697,2874,SONAR-10143 New organization should have the built-in QG set as default,3740cd2a514bd9a09b03d507ed7280cc24057446,9df74c34642694696cbb201f6cccc18633766fc6
698,2895, SONAR-10186 Switch between organizations from the header,3d9e4dd5f30522f44e780a5f2f9cefc23f57237d,0c0286ac6f605c019a279f99261de7c908d22722
699,1908,SONAR-9025 Optimize computation issue exclusions,2489c157e7a4e563c7279b57f12c197aa53d28b5,6454ea8519689d6ef954533d970e550a18cc4c68
700,1909,SONAR-8904 Make it clear why a file with no blocks is not part of the…,eed2cfd2aba74022bf34884908beaf9c5f94e12b,06f0d516734aaa60615c2b6677a0e258c8d803b5
701,1913,SONAR-8952 fix rules: initialise uninitialised indexes on startup,11c2fa772d9be1e215c73093cfd4d35062b70ddf,ef250b925ee1d895ed58b6b8e741faaa6c382ce2
702,1939,Make protobuf requests in unit tests easier,f3010f6912d091950bbc4618b04f53cf1cedd6bd,10770315524ebedc8adeb13ebef7961e3647eaf4
703,1944,MMF-835,439d0750b2ec547f6829cbeadcb9fed995c6eb05,8d3bc3c0851b9058182ecf390d08a755ca7ac6e2
704,1919,Sync org members with group,81266317348bddac9d237aee07141024d76db9b4,f9919fe97b0dfd36bb20af39ba8ec089070c01dc
705,1928,apply feedback on projects visualizations ,d80ee522f8b7850b0970acf3afdf10657b3182a4,a6ffdf7c1e175a857001788afe69920cc5986d1a
706,1941,SONAR-9105 add ws projects change visibility,40e70b6ed8fe7a7d4d4b69d590c1a75d268c8921,d8ecb9f14e43e8ed3b57aab4a28dba6c9d13a149
707,1912,SONAR-9082 SONAR-9062 H2 and ES must use the correct network interface,6782a76dcf2e42fea32116a22d1c3ecb8d2975fa,41ff38608111bbb73c33b6a5b938bf04d4861ed4
708,1915,Create members group when creating org,c769fb54f7167b56fd603304feedd12a84393bc2,627c7e7b9298d947a3965724f18e8648a5b4379c
709,1920,SONAR-9054 PageDefinition API handles organization scope,df9e95d9da11cafb5d894b589a80c614b654a9b1,696764ede3c20acd4a86826fe5c30524a16c830f
710,1924,Fix NPE in charset detection,df9e95d9da11cafb5d894b589a80c614b654a9b1,6891574e4c900d9ced3afcc061620031552cb35e
711,1943,SONAR-9040 Implement a lock mechanism for cleaning jobs,91a9c40114efa553893eabc896a6fe69381d0449,9eecb8986124b5fcc0a5272f43984c88b7e6406c
712,1904,SONAR-8949 make api/rules/update organization aware,1d1b14bc67d520f23e53d33bc9bd61c687876e44,ccca7eba4c48ffafdd0b6d30fe8848b713d3f6ce
713,1907,MMF-838 make rules ws organization aware,75199ada9ea789fee9532e3217c79282e35a9eca,a7d3c82fa1c316c312ff7dbb9502bc1a82fd7665
714,1947,Expose glamor to be able to access it from any extension,db12ff3dfee31b538a7b2d9217109901a375ea8c,39a53c8fe689ae120e897625e54c612d1b0d6ba8
715,1911,Add default group in organizations,d80ee522f8b7850b0970acf3afdf10657b3182a4,6a0471733c44b3bbf59b317a110c35d90c052669
716,1936,improve react usage,db623c98cb08c4cd0621b8aae319ffc665153a9a,cd74772c61d18a0b048a49f22592ae32967031a6
717,1942,SONAR-9115 let api/rules/delete fail (only) if organisations are enabled,db623c98cb08c4cd0621b8aae319ffc665153a9a,e2c8d8fb35a59b7180e304d5777ee0d8a1bcc1e2
718,1925,"SONAR-8924 ignore removed rules, when calculating qprofile statistics",f3010f6912d091950bbc4618b04f53cf1cedd6bd,8ec37c804533db02a1a4222f9baa6e31fea7e2dc
719,1935,SONAR-9018 restore 'Anyone' in organization default templates,39bfea3ee221b6c71479f87a709f31e7d50ae15b,958744e9c13956e21f316fb3f800af06e6a8198a
720,1923,SONAR-9110 Add organization page extensions,d2b4f7f7f895d71629b26ae99094d3c3b443a5a9,76809dce8adb0286ada087b6b381283a853bdaef
721,1918,Do not use a dynamic version of Java plugin in server performance tests,7b458e820fa2298aaeef3febac4467bc868965d5,4d767ee9d21b32ab45700cc697a425628b118e16
722,1931,Fix organization members,139261bbc13192621ef795d6d45298e1d8e1b7f3,4a32dd616929bd72bc8956166330b705f11ca8bf
723,1933,SONAR-6911 Improve the display of default groups,92b758dffffb4e917bbb76e64eab75eea4647df6,805e2730beaeeb2bbafa1506ec8c685b7cddb62b
724,1940,quality flaws,4df60a42ed232f82c6c97c00296c4dbb8ac4398e,17845a113cea1d2bcb23b636f30b8302993ef0ff
725,1910,MMF-661 backend for improved search UX,2bf767b8acd59549613108089011598fc40b2c33,da183c863168f0731122134f0eaf5c67ba9bb774
726,1901,SONAR-8950 make api/rules/search organization aware,96a4aec59811bf92316b8be8aafdced404d648af,1d1b14bc67d520f23e53d33bc9bd61c687876e44
727,1926,(Simon) minor hardening,df9e95d9da11cafb5d894b589a80c614b654a9b1,a4bf8be95663fb16ea762916bdf62d6ba191f1ac
728,1930,Maven configuration changes,81266317348bddac9d237aee07141024d76db9b4,f902edf64ea96da559a615ffcc403afc6c4234b6
729,1946,Deprecate parameter “ps” in api/rules/tags,db623c98cb08c4cd0621b8aae319ffc665153a9a,f6f266f32210c768006fccda7f7c339adb2bbac2
730,1948,6.4 hardening 2,2bf767b8acd59549613108089011598fc40b2c33,66fb6a93b4907c43e29b04f6ff33141703fd47fd
731,1929,SONAR-9129 Fix some glitches in documentation of WS api/qualityprofiles and api/rules,d80ee522f8b7850b0970acf3afdf10657b3182a4,1d584d920a4dc88f0cce571b917001a714bbfbe8
732,1949,SONAR-9132 hide template rules when organizations are enabled,cfe3de7f2d3acc59a4f5cea616cab0d5a9d9deee,fa80c053857743c07082455b3ae0702c2686e256
733,1938,Upgrade to Orchestrator 3.15.0.1031,4712ad2d974220f42893f6509ec5f0b7a7b446b0,6ae106aa2a99795e0f5fd8be9a19a611b676b979
734,1905,Test input file,eed2cfd2aba74022bf34884908beaf9c5f94e12b,e9f5b0da5266e474f7a80a14360ece042e860fab
735,1903,MMF-763 Revamped Issues page,1ff5bd2cb76894f7c184c9df9ff729112ba5a246,88625540e4203962553d4060984adeaad153eb6c
736,1917,SONAR-9086 make index on ORGANIZATIONS.KEE unique,29bcb44528a2bf2d1ac7aa7715f38f5164e498aa,a8a990b0170b730b642f44d683376dd710b47110
737,1906,SONAR-8951 make api/rules/show organization aware,ccca7eba4c48ffafdd0b6d30fe8848b713d3f6ce,102638c3e2f090ff963ae45a1e24cab988029b4a
738,1934,"SONAR-9115 let api/rules/create fail, if organizations are enabled",a7d3c82fa1c316c312ff7dbb9502bc1a82fd7665,1615b82d592912d9f87ff1fbf918a1f721eb9c48
739,1932,MMF-468 public private projects,796f2eba3d1646fd7643b78077c7f0210ea9039a,f87c039aa5921285ffef64aa9045a423260477f2
740,1922,SONAR-9080 Stop using api/batch/users,6782a76dcf2e42fea32116a22d1c3ecb8d2975fa,4556feb86618c1a5d58778aafbcbedc0e7235fdc
741,1914,Encoding scanner,964fff7ca9f072e6e084c0fac605980f19bc0278,c78186a1497a4fb915ed952912e8ece564178fcb
742,1937,SonarQube 6.3.2,eede8ce813a0d21dd5c48c6468a89ecb52de657a,3690f939219d7db02371b141d0598af2b52eb2f3
743,1950,Use proxy authenticator,d030db77d634090dddc1345ea16b0b2cb0aa3ba2,7f66f97472ccd407180229f0b709282710413661
744,1916,SONAR-8986 Add a cleaning job,752b955148e77186782e3e20e4360b88e6afa6b6,569382a8e64db30df73eb7a37eb883bab88a0be5
745,1902,SONAR-8952 make api/rules/tags organization aware,eed2cfd2aba74022bf34884908beaf9c5f94e12b,d184fcb87a383acbe333627ffff6a1ca54038048
746,1945,6.4 hardening 1,db623c98cb08c4cd0621b8aae319ffc665153a9a,f10fd29f70cbad57af500e76c1411287c11fe8d3
747,1921,BUILD: setup ramfs for travis,df9e95d9da11cafb5d894b589a80c614b654a9b1,ecf5d86c1211a28b5e2d34489b2d6db955688c9c
748,1927,support multiple highlighted symbols,d80ee522f8b7850b0970acf3afdf10657b3182a4,e90987fed3d30374f795cb8a376d38f8e46e6342
749,2991,SONAR-10329 Upgrade packaged analyzers to latest versions,7cfa0a0483f94d34ab49846060af2933cd351167,0cc80aca59fb48f7afafb1a3b0cdacb2c6301fce
750,2956,SONAR-10154 CacheWriter closes encapsulated writer once,943f2d716bc135696f53047a550d66d256aceebf,de7d50c387510cbe2638743092bb20383449e883
751,2954,Reuse react based tokens form in account space,24ea33f13a2e47bf20a8ae2c922ce07be2458524,6ffba901e49e35d6518b19ce662fc90754d31c52
752,2966,SONAR-10266 Quality Gate with badge type,2c651e99a12f5d6089541f2cc10b2ef0ab5c1070,23222926de65fe633b2def10c4c750ab112732f6
753,2961,Hardening jan 12,b3cadbeb532ecb3828a68b8d4d8eb2bcff2f8d9f,211812afcf1e9b7a4760de09e047eb428f7ddec5
754,2964,SONAR-10260 Added basic source diff detection,4334c79c1a8b4e4ff6f9e829d0348bfaa5da4aca,adef9b3344feaedd2da21c877020f3c3c76a238e
755,2951,SONAR-10215 dont fail in migration 1642 when perm template is missing,ec5f54c943df55d53fa6fae8632fcaede060ae19,0a1dc2146dd4b142d044c0f85634869410666ed3
756,2962,Add standard badges,2661c85c3dbbef6dfe0887ae9373b74e7d48b736,49a1a9906fff9009728641d1b15a2106b1eeb66b
757,2983,SONAR-10304 add deprecatedRuleKeys to RuleDefinition#Rule,655f9a3cd21557e7656de1c440cb2ad11895ef99,68179fe1e9f2d52d0b07964c49e8b2106ee6b1b1
758,2973,[6.7] SONAR-10297 ce task may run at most once,0a1dc2146dd4b142d044c0f85634869410666ed3,b2ca3f63d2a6ab89aba6041f133ed6067b8f81e5
759,2978,SONAR-10300 Forbid system properties in api/settings,39f671dce022e19460606d9639f3727493a1faf2,878ed453aa6afc919d080092a69f9c1afd4f95c8
760,2998,Add back missing action to bulk unassign issues,93a619ec63af4d9d382017351e1f329e00b018f8,bb81da523483e611fc2f9555750e06664ff570ca
761,2953,MMF-914 Built-in Badges,b34ff21d16ef074bbec7d5f34adcb6a49a5c8eab,4b6412662f6a9c15b3fe6788fb76a5614dc3ae28
762,2974,SONAR-10266 Add ITs for project badges ws,ca43038ce61dcfa01cad7c8e2a0431b8c58c2394,b382e46a5a3ed1702577205737d199c249d852be
763,2952,SONAR-10154 Log with debug level when response has started to be written,24ea33f13a2e47bf20a8ae2c922ce07be2458524,91e51c2d2966ca2a22309ef901f42e71ee9841e8
764,2976,MMF-914 Feedback,06bb637b960a54477afbbf612d6c91e5a3a9f1c8,39c2a4a27369ad3b4b5abec4aed26f66f0362ac3
