,from_tag,to_tag,ahead_by,behind_by,from_sha,to_sha
657,5.6.5,6.3.1,2738,15,29a8d73d1b3fb39fd35c777bf07be40873391517,54be39f47d188340b14d4d9236bbf3d43b1db2ae
658,6.7.5,6.3.1,0,3001,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,54be39f47d188340b14d4d9236bbf3d43b1db2ae
659,6.2,6.3.1,1026,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,54be39f47d188340b14d4d9236bbf3d43b1db2ae
660,7.2,6.3.1,0,4150,d7828ea4d821aaceedd431004c83a196cea8b38a,54be39f47d188340b14d4d9236bbf3d43b1db2ae
661,5.6.2,6.3.1,2764,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,54be39f47d188340b14d4d9236bbf3d43b1db2ae
662,6.7.7,6.3.1,0,3029,4aa6d928f960303eb990d50c275513a517c85e69,54be39f47d188340b14d4d9236bbf3d43b1db2ae
663,6.7.3,6.3.1,0,2954,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,54be39f47d188340b14d4d9236bbf3d43b1db2ae
664,5.3,6.3.1,4333,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,54be39f47d188340b14d4d9236bbf3d43b1db2ae
665,5.1,6.3.1,7766,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,54be39f47d188340b14d4d9236bbf3d43b1db2ae
666,5.5,6.3.1,3170,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,54be39f47d188340b14d4d9236bbf3d43b1db2ae
667,6.7.2,6.3.1,0,2939,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,54be39f47d188340b14d4d9236bbf3d43b1db2ae
668,6.3,6.3.1,11,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,54be39f47d188340b14d4d9236bbf3d43b1db2ae
669,6.1.1,6.3.1,1718,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,54be39f47d188340b14d4d9236bbf3d43b1db2ae
670,5.6.7,6.3.1,2738,28,3de1bdeb3255fedc75885313205143f28aa89e9c,54be39f47d188340b14d4d9236bbf3d43b1db2ae
671,7.4,6.3.1,0,4479,86937350807da2beb38dcd4216eafea0009fb99f,54be39f47d188340b14d4d9236bbf3d43b1db2ae
672,7.0,6.3.1,0,3335,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,54be39f47d188340b14d4d9236bbf3d43b1db2ae
673,5.6.6,6.3.1,2738,18,05221592672b903c703c0424dc77458e615c106d,54be39f47d188340b14d4d9236bbf3d43b1db2ae
674,6.6,6.3.1,0,2511,353296630a2d150f48c76183e82188dfcaa42df0,54be39f47d188340b14d4d9236bbf3d43b1db2ae
675,6.7.6,6.3.1,0,3017,302f75de1ec5df6e983970f3c76b86ee02b1cd26,54be39f47d188340b14d4d9236bbf3d43b1db2ae
676,6.5,6.3.1,0,1456,ef2ca5b33e5795b841d45e0b20fef3cb90391719,54be39f47d188340b14d4d9236bbf3d43b1db2ae
677,7.3,6.3.1,0,4378,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,54be39f47d188340b14d4d9236bbf3d43b1db2ae
678,5.6.4,6.3.1,2738,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,54be39f47d188340b14d4d9236bbf3d43b1db2ae
679,5.1.2,6.3.1,7747,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,54be39f47d188340b14d4d9236bbf3d43b1db2ae
680,5.6,6.3.1,2821,0,074f3d1169f9688d15af4aff67e7e672cbeed782,54be39f47d188340b14d4d9236bbf3d43b1db2ae
681,6.7.4,6.3.1,0,2974,b62b59da1adf991c41ed0730684f813d4116f6cc,54be39f47d188340b14d4d9236bbf3d43b1db2ae
682,5.1.1,6.3.1,7759,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,54be39f47d188340b14d4d9236bbf3d43b1db2ae
683,5.2,6.3.1,4894,0,f045be98be3ba032b6b19d71574038eeeb91803b,54be39f47d188340b14d4d9236bbf3d43b1db2ae
684,6.1,6.3.1,1722,0,442f1a11b2365618f58f3f456a756995a6318225,54be39f47d188340b14d4d9236bbf3d43b1db2ae
685,5.6.1,6.3.1,2789,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,54be39f47d188340b14d4d9236bbf3d43b1db2ae
686,6.0,6.3.1,2314,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,54be39f47d188340b14d4d9236bbf3d43b1db2ae
687,5.6.7,6.3.2,2745,28,3de1bdeb3255fedc75885313205143f28aa89e9c,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
688,6.7.4,6.3.2,0,2967,b62b59da1adf991c41ed0730684f813d4116f6cc,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
689,6.3.1,6.3.2,7,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
690,5.6.6,6.3.2,2745,18,05221592672b903c703c0424dc77458e615c106d,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
691,5.5,6.3.2,3177,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
692,6.4,6.3.2,0,1036,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
693,7.0,6.3.2,0,3328,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
694,6.2,6.3.2,1033,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
695,7.1,6.3.2,0,3643,ecdde3879059a41f229782061bdad49677dd63f8,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
696,5.6.3,6.3.2,2758,0,a68d912046cfbbe3f9d1493ab53414face1adae2,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
697,6.7.7,6.3.2,0,3022,4aa6d928f960303eb990d50c275513a517c85e69,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
698,6.7.5,6.3.2,0,2994,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
699,5.4,6.3.2,3902,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
700,6.7.2,6.3.2,0,2932,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
701,7.5,6.3.2,0,5129,cb851ba202973bd468e070572c1e3b0b0437d2f4,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
702,5.1.1,6.3.2,7766,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
703,5.1.2,6.3.2,7754,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
704,5.6.5,6.3.2,2745,15,29a8d73d1b3fb39fd35c777bf07be40873391517,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
705,6.6,6.3.2,0,2504,353296630a2d150f48c76183e82188dfcaa42df0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
706,6.7.1,6.3.2,0,2902,426519346f51f7b980a76f9050f983110550509d,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
707,7.7,6.3.2,0,5608,69bc562d207053ef21afd12c8bc9c5217b50227a,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
708,6.3,6.3.2,18,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
709,5.6.2,6.3.2,2771,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
710,5.6.1,6.3.2,2796,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
711,6.7.6,6.3.2,0,3010,302f75de1ec5df6e983970f3c76b86ee02b1cd26,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
712,7.3,6.3.2,0,4371,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
713,7.2,6.3.2,0,4143,d7828ea4d821aaceedd431004c83a196cea8b38a,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
714,6.7.3,6.3.2,0,2947,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
715,5.2,6.3.2,4901,0,f045be98be3ba032b6b19d71574038eeeb91803b,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
716,6.1.1,6.3.2,1725,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
717,5.6.4,6.3.2,2745,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
718,6.7,6.3.2,0,2877,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
719,5.3,6.3.2,4340,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
720,7.6,6.3.2,0,5372,c2edd480f08c8a692757df5ce6c89cddb566b666,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
721,6.1,6.3.2,1729,0,442f1a11b2365618f58f3f456a756995a6318225,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
722,7.4,6.3.2,0,4472,86937350807da2beb38dcd4216eafea0009fb99f,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
723,6.0,6.3.2,2321,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
724,5.6,6.3.2,2828,0,074f3d1169f9688d15af4aff67e7e672cbeed782,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
725,6.5,6.3.2,0,1449,ef2ca5b33e5795b841d45e0b20fef3cb90391719,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa
726,6.5,6.4,0,413,ef2ca5b33e5795b841d45e0b20fef3cb90391719,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
727,5.6.3,6.4,3794,0,a68d912046cfbbe3f9d1493ab53414face1adae2,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
728,6.7.3,6.4,0,1911,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
729,6.3,6.4,1054,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
730,6.1.1,6.4,2761,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
731,6.7.4,6.4,0,1931,b62b59da1adf991c41ed0730684f813d4116f6cc,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
732,7.2,6.4,0,3107,d7828ea4d821aaceedd431004c83a196cea8b38a,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
733,7.7,6.4,0,4572,69bc562d207053ef21afd12c8bc9c5217b50227a,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
734,7.0,6.4,0,2292,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
735,5.4,6.4,4938,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
736,7.3,6.4,0,3335,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
737,7.8,6.4,0,5081,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
738,6.2,6.4,2069,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
739,5.6.1,6.4,3832,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
740,5.6.4,6.4,3781,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
741,6.3.1,6.4,1043,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
742,5.1.2,6.4,8790,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
743,5.6.7,6.4,3781,28,3de1bdeb3255fedc75885313205143f28aa89e9c,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
744,7.6,6.4,0,4336,c2edd480f08c8a692757df5ce6c89cddb566b666,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
745,5.6.6,6.4,3781,18,05221592672b903c703c0424dc77458e615c106d,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
746,6.7.5,6.4,0,1958,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
747,5.3,6.4,5376,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
748,7.1,6.4,0,2607,ecdde3879059a41f229782061bdad49677dd63f8,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
749,5.6.5,6.4,3781,15,29a8d73d1b3fb39fd35c777bf07be40873391517,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
750,6.7.7,6.4,0,1986,4aa6d928f960303eb990d50c275513a517c85e69,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
751,6.6,6.4,0,1468,353296630a2d150f48c76183e82188dfcaa42df0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
752,7.5,6.4,0,4093,cb851ba202973bd468e070572c1e3b0b0437d2f4,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
753,6.7,6.4,0,1841,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
754,6.1,6.4,2765,0,442f1a11b2365618f58f3f456a756995a6318225,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
755,6.3.2,6.4,1036,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
756,7.4,6.4,0,3436,86937350807da2beb38dcd4216eafea0009fb99f,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
757,5.6,6.4,3864,0,074f3d1169f9688d15af4aff67e7e672cbeed782,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
758,6.0,6.4,3357,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
759,6.7.1,6.4,0,1866,426519346f51f7b980a76f9050f983110550509d,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
760,6.7.6,6.4,0,1974,302f75de1ec5df6e983970f3c76b86ee02b1cd26,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
761,5.5,6.4,4213,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
762,5.6.2,6.4,3807,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
763,5.2,6.4,5937,0,f045be98be3ba032b6b19d71574038eeeb91803b,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
764,6.7.2,6.4,0,1896,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754
765,5.6.3,6.5,4207,0,a68d912046cfbbe3f9d1493ab53414face1adae2,ef2ca5b33e5795b841d45e0b20fef3cb90391719
766,6.2,6.5,2482,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,ef2ca5b33e5795b841d45e0b20fef3cb90391719
767,7.3,6.5,0,2922,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,ef2ca5b33e5795b841d45e0b20fef3cb90391719
768,5.4,6.5,5351,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,ef2ca5b33e5795b841d45e0b20fef3cb90391719
769,6.3,6.5,1467,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,ef2ca5b33e5795b841d45e0b20fef3cb90391719
770,6.7.2,6.5,0,1483,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,ef2ca5b33e5795b841d45e0b20fef3cb90391719
771,7.7,6.5,0,4159,69bc562d207053ef21afd12c8bc9c5217b50227a,ef2ca5b33e5795b841d45e0b20fef3cb90391719
772,6.6,6.5,0,1055,353296630a2d150f48c76183e82188dfcaa42df0,ef2ca5b33e5795b841d45e0b20fef3cb90391719
773,7.1,6.5,0,2194,ecdde3879059a41f229782061bdad49677dd63f8,ef2ca5b33e5795b841d45e0b20fef3cb90391719
774,5.6.7,6.5,4194,28,3de1bdeb3255fedc75885313205143f28aa89e9c,ef2ca5b33e5795b841d45e0b20fef3cb90391719
775,6.0,6.5,3770,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,ef2ca5b33e5795b841d45e0b20fef3cb90391719
776,7.9,6.5,0,4809,6502ec4ffee7e5a57498baaf330b80eb490d01c2,ef2ca5b33e5795b841d45e0b20fef3cb90391719
777,5.6.5,6.5,4194,15,29a8d73d1b3fb39fd35c777bf07be40873391517,ef2ca5b33e5795b841d45e0b20fef3cb90391719
778,5.2,6.5,6350,0,f045be98be3ba032b6b19d71574038eeeb91803b,ef2ca5b33e5795b841d45e0b20fef3cb90391719
779,5.6.6,6.5,4194,18,05221592672b903c703c0424dc77458e615c106d,ef2ca5b33e5795b841d45e0b20fef3cb90391719
780,6.7.1,6.5,0,1453,426519346f51f7b980a76f9050f983110550509d,ef2ca5b33e5795b841d45e0b20fef3cb90391719
781,6.7.6,6.5,0,1561,302f75de1ec5df6e983970f3c76b86ee02b1cd26,ef2ca5b33e5795b841d45e0b20fef3cb90391719
782,7.8,6.5,0,4668,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,ef2ca5b33e5795b841d45e0b20fef3cb90391719
783,6.1.1,6.5,3174,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,ef2ca5b33e5795b841d45e0b20fef3cb90391719
784,6.7.5,6.5,0,1545,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,ef2ca5b33e5795b841d45e0b20fef3cb90391719
785,6.4,6.5,413,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,ef2ca5b33e5795b841d45e0b20fef3cb90391719
786,7.5,6.5,0,3680,cb851ba202973bd468e070572c1e3b0b0437d2f4,ef2ca5b33e5795b841d45e0b20fef3cb90391719
787,5.3,6.5,5789,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,ef2ca5b33e5795b841d45e0b20fef3cb90391719
788,7.0,6.5,0,1879,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,ef2ca5b33e5795b841d45e0b20fef3cb90391719
789,6.1,6.5,3178,0,442f1a11b2365618f58f3f456a756995a6318225,ef2ca5b33e5795b841d45e0b20fef3cb90391719
790,7.4,6.5,0,3023,86937350807da2beb38dcd4216eafea0009fb99f,ef2ca5b33e5795b841d45e0b20fef3cb90391719
791,6.7.7,6.5,0,1573,4aa6d928f960303eb990d50c275513a517c85e69,ef2ca5b33e5795b841d45e0b20fef3cb90391719
792,5.5,6.5,4626,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,ef2ca5b33e5795b841d45e0b20fef3cb90391719
793,5.6.2,6.5,4220,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,ef2ca5b33e5795b841d45e0b20fef3cb90391719
794,5.6.4,6.5,4194,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,ef2ca5b33e5795b841d45e0b20fef3cb90391719
795,7.2,6.5,0,2694,d7828ea4d821aaceedd431004c83a196cea8b38a,ef2ca5b33e5795b841d45e0b20fef3cb90391719
796,5.6.1,6.5,4245,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,ef2ca5b33e5795b841d45e0b20fef3cb90391719
797,7.6,6.5,0,3923,c2edd480f08c8a692757df5ce6c89cddb566b666,ef2ca5b33e5795b841d45e0b20fef3cb90391719
798,6.3.2,6.5,1449,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,ef2ca5b33e5795b841d45e0b20fef3cb90391719
799,6.7.3,6.5,0,1498,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,ef2ca5b33e5795b841d45e0b20fef3cb90391719
800,6.7.4,6.5,0,1518,b62b59da1adf991c41ed0730684f813d4116f6cc,ef2ca5b33e5795b841d45e0b20fef3cb90391719
801,6.7,6.5,0,1428,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,ef2ca5b33e5795b841d45e0b20fef3cb90391719
802,6.3.1,6.5,1456,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,ef2ca5b33e5795b841d45e0b20fef3cb90391719
803,5.6,6.5,4277,0,074f3d1169f9688d15af4aff67e7e672cbeed782,ef2ca5b33e5795b841d45e0b20fef3cb90391719
804,6.7,6.6,0,373,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,353296630a2d150f48c76183e82188dfcaa42df0
805,7.0,6.6,0,824,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,353296630a2d150f48c76183e82188dfcaa42df0
806,7.3,6.6,0,1867,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,353296630a2d150f48c76183e82188dfcaa42df0
807,6.7.2,6.6,0,428,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,353296630a2d150f48c76183e82188dfcaa42df0
808,7.9.1,6.6,0,3771,6818fad17ba67e97d395a8488d5412e00892d5e1,353296630a2d150f48c76183e82188dfcaa42df0
809,6.7.1,6.6,0,398,426519346f51f7b980a76f9050f983110550509d,353296630a2d150f48c76183e82188dfcaa42df0
810,6.2,6.6,3537,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,353296630a2d150f48c76183e82188dfcaa42df0
811,5.6.1,6.6,5300,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,353296630a2d150f48c76183e82188dfcaa42df0
812,7.9,6.6,0,3754,6502ec4ffee7e5a57498baaf330b80eb490d01c2,353296630a2d150f48c76183e82188dfcaa42df0
813,6.4,6.6,1468,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,353296630a2d150f48c76183e82188dfcaa42df0
814,6.3.2,6.6,2504,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,353296630a2d150f48c76183e82188dfcaa42df0
815,5.5,6.6,5681,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,353296630a2d150f48c76183e82188dfcaa42df0
816,6.7.7,6.6,0,518,4aa6d928f960303eb990d50c275513a517c85e69,353296630a2d150f48c76183e82188dfcaa42df0
817,5.3,6.6,6844,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,353296630a2d150f48c76183e82188dfcaa42df0
818,7.4,6.6,0,1968,86937350807da2beb38dcd4216eafea0009fb99f,353296630a2d150f48c76183e82188dfcaa42df0
819,6.1.1,6.6,4229,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,353296630a2d150f48c76183e82188dfcaa42df0
820,5.6.6,6.6,5249,18,05221592672b903c703c0424dc77458e615c106d,353296630a2d150f48c76183e82188dfcaa42df0
821,5.6,6.6,5332,0,074f3d1169f9688d15af4aff67e7e672cbeed782,353296630a2d150f48c76183e82188dfcaa42df0
822,7.7,6.6,0,3104,69bc562d207053ef21afd12c8bc9c5217b50227a,353296630a2d150f48c76183e82188dfcaa42df0
823,5.6.7,6.6,5249,28,3de1bdeb3255fedc75885313205143f28aa89e9c,353296630a2d150f48c76183e82188dfcaa42df0
824,7.1,6.6,0,1139,ecdde3879059a41f229782061bdad49677dd63f8,353296630a2d150f48c76183e82188dfcaa42df0
825,7.2,6.6,0,1639,d7828ea4d821aaceedd431004c83a196cea8b38a,353296630a2d150f48c76183e82188dfcaa42df0
826,5.6.5,6.6,5249,15,29a8d73d1b3fb39fd35c777bf07be40873391517,353296630a2d150f48c76183e82188dfcaa42df0
827,6.3.1,6.6,2511,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,353296630a2d150f48c76183e82188dfcaa42df0
828,5.6.2,6.6,5275,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,353296630a2d150f48c76183e82188dfcaa42df0
829,6.5,6.6,1055,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,353296630a2d150f48c76183e82188dfcaa42df0
830,6.0,6.6,4825,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,353296630a2d150f48c76183e82188dfcaa42df0
831,6.7.4,6.6,0,463,b62b59da1adf991c41ed0730684f813d4116f6cc,353296630a2d150f48c76183e82188dfcaa42df0
832,5.6.3,6.6,5262,0,a68d912046cfbbe3f9d1493ab53414face1adae2,353296630a2d150f48c76183e82188dfcaa42df0
833,6.7.5,6.6,0,490,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,353296630a2d150f48c76183e82188dfcaa42df0
834,5.6.4,6.6,5249,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,353296630a2d150f48c76183e82188dfcaa42df0
835,6.1,6.6,4233,0,442f1a11b2365618f58f3f456a756995a6318225,353296630a2d150f48c76183e82188dfcaa42df0
836,7.5,6.6,0,2625,cb851ba202973bd468e070572c1e3b0b0437d2f4,353296630a2d150f48c76183e82188dfcaa42df0
837,7.8,6.6,0,3613,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,353296630a2d150f48c76183e82188dfcaa42df0
838,6.7.6,6.6,0,506,302f75de1ec5df6e983970f3c76b86ee02b1cd26,353296630a2d150f48c76183e82188dfcaa42df0
839,6.3,6.6,2522,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,353296630a2d150f48c76183e82188dfcaa42df0
840,7.6,6.6,0,2868,c2edd480f08c8a692757df5ce6c89cddb566b666,353296630a2d150f48c76183e82188dfcaa42df0
841,6.7.3,6.6,0,443,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,353296630a2d150f48c76183e82188dfcaa42df0
842,5.4,6.6,6406,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,353296630a2d150f48c76183e82188dfcaa42df0
843,7.5,6.7,0,2252,cb851ba202973bd468e070572c1e3b0b0437d2f4,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
844,6.3.1,6.7,2884,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
845,5.6.4,6.7,5622,4,52298794f1a34a4fd713ff8d441a0c13432e40a9,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
846,6.7.3,6.7,0,70,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
847,6.7.4,6.7,0,90,b62b59da1adf991c41ed0730684f813d4116f6cc,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
848,6.1.1,6.7,4602,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
849,6.7.1,6.7,0,25,426519346f51f7b980a76f9050f983110550509d,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b
