,issue_id,component_name,component_id
4304,58827,Web API,11100
4305,58826,Organizations,11974
4306,58826,Web API,11100
4307,58825,Organizations,11974
4308,58825,Web API,11100
4309,58824,Organizations,11974
4310,58824,Web API,11100
4311,58821,UX/UI,11968
4312,58821,Web,11366
4313,58810,Organizations,11974
4314,58810,Quality Profile,11074
4315,58793,Authentication & Authorization,11086
4316,58793,Organizations,11974
4317,58793,Web API,11100
4318,58785,Organizations,11974
4319,58785,Quality Profile,11074
4320,58762,Organizations,11974
4321,58762,Quality Profile,11074
4322,58748,Database,11077
4323,58748,Organizations,11974
4324,58735,Authentication & Authorization,11086
4325,58735,Organizations,11974
4326,58727,Authentication & Authorization,11086
4327,58727,Organizations,11974
4328,58726,Authentication & Authorization,11086
4329,58726,Organizations,11974
4330,58715,Web,11366
4331,58714,Organizations,11974
4332,58714,Quality Profile,11074
4333,58705,Quality Profile,11074
4334,58705,Scanner,11105
4335,58693,Organizations,11974
4336,58693,Rules,11073
4337,58669,Web,11366
4338,58668,Web,11366
4339,58653,Organizations,11974
4340,58653,Web API,11100
4341,58625,Compute Engine,11118
4342,58622,Quality Profile,11074
4343,58622,Web API,11100
4344,58620,Quality Profile,11074
4345,58620,Web API,11100
4346,58619,Quality Profile,11074
4347,58619,Web API,11100
4348,58615,Web,11366
4349,58595,Web,11366
4350,58591,Organizations,11974
4351,58576,Issues,11096
4352,58576,Rules,11073
4353,58576,Web,11366
4354,58572,Issues,11096
4355,58572,Web,11366
4356,58569,Component Viewer,11113
4357,58569,Web,11366
4358,58563,Scanner,11105
4359,58562,Database,11077
4360,58562,Quality Profile,11074
4361,58551,Duplications,11063
4362,58551,Scanner,11105
4363,58538,Issues,11096
4364,58538,Web,11366
4365,58532,Organizations,11974
4366,58531,Authentication & Authorization,11086
4367,58531,Organizations,11974
4368,58531,Web API,11100
4369,58530,Authentication & Authorization,11086
4370,58530,Organizations,11974
4371,58530,Web API,11100
4372,58529,Authentication & Authorization,11086
4373,58529,Organizations,11974
4374,58529,Web API,11100
4375,58528,Authentication & Authorization,11086
4376,58528,Organizations,11974
4377,58528,Web API,11100
4378,58525,Authentication & Authorization,11086
4379,58525,Organizations,11974
4380,58525,Web API,11100
4381,58524,Organizations,11974
4382,58524,Web API,11100
4383,58523,Organizations,11974
4384,58523,Web API,11100
4385,58522,Organizations,11974
4386,58522,Web API,11100
4387,58504,Issues,11096
4388,58504,Rules,11073
4389,58504,Web API,11100
4390,58501,Database,11077
4391,58501,Organizations,11974
4392,58501,Quality Profile,11074
4393,58500,Organizations,11974
4394,58500,Quality Profile,11074
4395,58498,Quality Profile,11074
4396,58498,Rules,11073
4397,58459,Web,11366
4398,58438,Database,11077
4399,58414,Settings,11891
4400,58414,Web,11366
4401,58316,Plugin API,11065
4402,58316,Scanner,11105
4403,58314,Scanner,11105
4404,58313,Web,11366
4405,58312,Web,11366
4406,58311,Plugin API,11065
4407,58311,Scanner,11105
4408,58304,Web,11366
4409,58303,Web,11366
4410,58302,Web,11366
4411,58301,Web,11366
4412,58288,Issues,11096
4413,58288,Web,11366
4414,58279,UX/UI,11968
4415,58279,Web,11366
4416,58278,UX/UI,11968
4417,58278,Web,11366
4418,58277,Web,11366
4419,58269,Measures,11112
4420,58269,Web,11366
4421,58247,Quality Profile,11074
4422,58246,Quality Profile,11074
4423,58245,Organizations,11974
4424,58245,Rules,11073
4425,58220,Organizations,11974
4426,58220,Quality Profile,11074
4427,58211,Organizations,11974
4428,58211,Quality Profile,11074
4429,58193,Authentication & Authorization,11086
4430,58193,Documentation,11067
4431,58193,Web API,11100
4432,58182,Scanner,11105
4433,58181,Web,11366
4434,58174,UX/UI,11968
4435,58174,Web,11366
4436,58165,Web API,11100
4437,58156,Issues,11096
4438,58156,UX/UI,11968
4439,58156,Web,11366
4440,58087,Settings,11891
4441,58053,Scanner,11105
4442,58048,Web API,11100
4443,58038,Web API,11100
4444,58037,Web API,11100
4445,58027,Web,11366
4446,58026,Web,11366
4447,58025,Web API,11100
4448,58024,Web API,11100
4449,58023,Web API,11100
4450,58014,Web API,11100
4451,58012,ElasticSearch,11119
4452,58005,Marketplace,12172
4453,58005,Web,11366
4454,57984,Compute Engine,11118
4455,57977,Authentication & Authorization,11086
4456,57977,Scanner,11105
4457,57971,Plugin API,11065
4458,57971,Scanner,11105
4459,57966,Issues,11096
4460,57908,Authentication & Authorization,11086
4461,57908,Issues,11096
4462,57907,Organizations,11974
4463,57907,UX/UI,11968
4464,57907,Web,11366
4465,57902,Web,11366
4466,57879,Scanner,11105
4467,57871,Web API,11100
4468,57870,Web API,11100
4469,57869,Plugin API,11065
4470,57845,Web,11366
4471,57826,Web,11366
4472,57824,UX/UI,11968
4473,57824,Web,11366
4474,57823,UX/UI,11968
4475,57823,Web,11366
4476,57822,UX/UI,11968
4477,57821,UX/UI,11968
4478,57819,UX/UI,11968
4479,57807,ElasticSearch,11119
4480,57805,Web,11366
4481,57804,UX/UI,11968
4482,57803,Issues,11096
4483,57803,Rules,11073
4484,57803,UX/UI,11968
4485,57803,Web,11366
4486,57802,UX/UI,11968
4487,57749,Web API,11100
4488,57731,Web API,11100
4489,57696,Plugin API,11065
4490,57693,Webhook,11912
4491,57685,ElasticSearch,11119
4492,57646,Authentication & Authorization,11086
4493,57633,ElasticSearch,11119
4494,57614,ElasticSearch,11119
4495,57614,Web API,11100
4496,57600,Web API,11100
4497,57587,Web API,11100
4498,57581,Marketplace,12172
4499,57578,Database,11077
4500,57576,Web,11366
4501,57569,Scanner,11105
4502,57552,Web,11366
4503,57551,Web,11366
4504,57551,Web API,11100
4505,57550,Web API,11100
4506,57549,Web API,11100
4507,57548,Web API,11100
4508,57546,Web API,11100
4509,57523,Authentication & Authorization,11086
4510,57511,UX/UI,11968
4511,57511,Web,11366
4512,57509,l10n & i18n,11085
4513,57501,Scanner,11105
4514,57493,UX/UI,11968
4515,57483,Authentication & Authorization,11086
4516,57483,Web API,11100
4517,57468,Web API,11100
4518,57466,Organizations,11974
4519,57465,Measures,11112
4520,57456,Settings,11891
4521,57454,Settings,11891
4522,57453,Authentication & Authorization,11086
4523,57425,Organizations,11974
4524,57425,Web API,11100
4525,57411,Organizations,11974
4526,57410,Organizations,11974
4527,57405,Organizations,11974
4528,57404,Authentication & Authorization,11086
4529,57404,Organizations,11974
4530,57403,Organizations,11974
4531,57389,Web,11366
4532,57388,Web,11366
4533,57375,Web API,11100
4534,57315,UX/UI,11968
4535,57315,Web,11366
4536,57312,Web API,11100
4537,57296,Scanner,11105
4538,57293,Database,11077
4539,57292,Compute Engine,11118
4540,57266,Scanner,11105
4541,57253,Component Viewer,11113
4542,57253,Web,11366
4543,57250,Web API,11100
4544,57247,UX/UI,11968
4545,57244,Compute Engine,11118
4546,57242,Compute Engine,11118
4547,57240,Organizations,11974
4548,57240,Web API,11100
4549,57235,Web API,11100
4550,57216,Authentication & Authorization,11086
4551,57216,Web,11366
4552,57211,Notifications,11064
4553,57209,Issues,11096
4554,57209,Notifications,11064
4555,57192,Organizations,11974
4556,57192,Web,11366
4557,57161,Database,11077
4558,57157,Issues,11096
4559,57157,Scanner,11105
4560,57157,Scm,11117
4561,57141,Web,11366
4562,57138,ElasticSearch,11119
4563,57138,Web,11366
4564,57136,Webhook,11912
4565,57133,Organizations,11974
4566,57133,Web,11366
4567,57128,UX/UI,11968
4568,57128,Web,11366
4569,57116,Web,11366
4570,57114,Web,11366
4571,57112,Scanner,11105
4572,57112,Web API,11100
4573,57105,Web,11366
4574,57083,Authentication & Authorization,11086
4575,57083,Organizations,11974
4576,57068,Authentication & Authorization,11086
4577,57036,UX/UI,11968
4578,57036,Web,11366
4579,57022,Web,11366
4580,57020,Quality Gate,11101
4581,57016,UX/UI,11968
4582,57009,Web API,11100
4583,57006,Web,11366
4584,56979,Quality Profile,11074
4585,56979,Web API,11100
4586,56966,Authentication & Authorization,11086
4587,56966,ElasticSearch,11119
4588,56965,Settings,11891
4589,56962,ElasticSearch,11119
4590,56958,Compute Engine,11118
4591,56956,Web,11366
4592,56934,Web,11366
4593,56934,Web API,11100
4594,56932,Component Viewer,11113
4595,56932,UX/UI,11968
4596,56932,Web,11366
4597,56928,UX/UI,11968
4598,56928,Web,11366
4599,56914,UX/UI,11968
4600,56914,Web,11366
4601,56912,UX/UI,11968
4602,56912,Web,11366
4603,56912,Web API,11100
4604,56911,ElasticSearch,11119
4605,56904,Web,11366
4606,56903,Web,11366
4607,56872,Database,11077
4608,56846,UX/UI,11968
4609,56843,Scanner,11105
4610,56792,Scalability,11114
4611,56791,Scalability,11114
4612,56787,Quality Profile,11074
4613,56787,Scalability,11114
4614,56784,Web API,11100
4615,56780,Quality Profile,11074
4616,56780,Web API,11100
4617,56770,Web API,11100
4618,56746,Web API,11100
4619,56743,Database,11077
4620,56743,Measures,11112
4621,56734,Web,11366
4622,56727,ElasticSearch,11119
4623,56711,Web API,11100
4624,56669,Organizations,11974
4625,56669,Web API,11100
4626,56655,Database,11077
4627,56655,ElasticSearch,11119
4628,56643,Web API,11100
4629,56642,Web API,11100
4630,56632,Issues,11096
4631,56632,Notifications,11064
4632,56596,Organizations,11974
4633,56596,Web,11366
4634,56595,Organizations,11974
4635,56595,Web,11366
4636,56594,Organizations,11974
4637,56594,Web,11366
4638,56593,Organizations,11974
4639,56593,Web,11366
4640,56592,Organizations,11974
4641,56592,Web,11366
4642,56591,Organizations,11974
4643,56591,Web API,11100
4644,56588,Authentication & Authorization,11086
4645,56588,Web,11366
4646,56587,Web,11366
4647,56584,Web API,11100
4648,56576,Organizations,11974
4649,56576,Web,11366
4650,56575,Organizations,11974
4651,56575,Web,11366
4652,56573,Organizations,11974
4653,56573,Web,11366
4654,56572,Organizations,11974
4655,56572,Web,11366
4656,56571,Organizations,11974
4657,56571,Web,11366
4658,56570,Organizations,11974
4659,56570,Web,11366
4660,56562,Scanner,11105
4661,56552,Organizations,11974
4662,56552,Web API,11100
4663,56551,Web API,11100
4664,56550,Web API,11100
4665,56549,Web API,11100
4666,56548,Web API,11100
4667,56542,Web,11366
4668,56538,Web API,11100
4669,56534,UX/UI,11968
4670,56533,Database,11077
4671,56530,UX/UI,11968
4672,56521,Web API,11100
4673,56516,UX/UI,11968
4674,56516,Web,11366
4675,56514,UX/UI,11968
4676,56514,Web,11366
4677,56448,Marketplace,12172
4678,56448,Web API,11100
4679,56447,Web API,11100
4680,56442,Issues,11096
4681,56442,Web API,11100
4682,56440,UX/UI,11968
4683,56440,Web,11366
4684,56438,Web,11366
4685,56425,Database,11077
4686,56422,Scanner,11105
4687,56421,Scanner,11105
4688,56418,Web,11366
4689,56417,Web,11366
4690,56416,Web,11366
4691,56415,Web,11366
4692,56412,Web API,11100
4693,56403,ElasticSearch,11119
4694,56403,Rules,11073
4695,56383,Scanner,11105
4696,56381,Scanner,11105
4697,56371,Web API,11100
4698,56370,Web API,11100
4699,56344,Web API,11100
4700,56339,Web API,11100
4701,56336,Web API,11100
4702,56334,Web API,11100
4703,56320,Web,11366
4704,56314,UX/UI,11968
4705,56288,Plugin API,11065
4706,56288,Settings,11891
4707,56285,Web API,11100
4708,56260,Web API,11100
4709,56241,Issues,11096
4710,56241,Web API,11100
4711,56235,Web,11366
4712,56235,Web API,11100
4713,56230,Web API,11100
4714,56224,UX/UI,11968
4715,56224,Web,11366
4716,56221,UX/UI,11968
4717,56219,UX/UI,11968
4718,56218,UX/UI,11968
4719,56217,UX/UI,11968
4720,56216,UX/UI,11968
4721,56213,UX/UI,11968
4722,56210,UX/UI,11968
4723,56209,UX/UI,11968
4724,56209,Web,11366
4725,56199,Web API,11100
4726,56197,Compute Engine,11118
4727,56196,Scanner,11105
4728,56192,Plugin API,11065
4729,56188,UX/UI,11968
4730,56179,Issues,11096
4731,56179,Web API,11100
4732,56177,UX/UI,11968
4733,56177,Web,11366
4734,56176,UX/UI,11968
4735,56175,UX/UI,11968
4736,56175,Web,11366
4737,56147,Database,11077
4738,56147,Measures,11112
4739,56145,Database,11077
4740,56134,Scanner,11105
4741,56134,Web API,11100
4742,56133,Scanner,11105
4743,56131,Plugin API,11065
4744,56130,Plugin API,11065
4745,56127,Database,11077
4746,56089,Web,11366
4747,56077,Web API,11100
4748,56076,Web API,11100
4749,56070,Settings,11891
4750,56070,Web API,11100
4751,56067,Web API,11100
4752,56063,Scanner,11105
4753,56060,Compute Engine,11118
4754,56060,Measures,11112
4755,56060,Rules,11073
4756,56059,Documentation,11067
4757,56055,Quality Profile,11074
4758,56055,Web API,11100
4759,56054,Quality Profile,11074
4760,56053,ElasticSearch,11119
4761,56051,Plugin API,11065
4762,56038,Marketplace,12172
4763,56038,UX/UI,11968
4764,56038,Web,11366
4765,56036,Scanner,11105
4766,56002,Notifications,11064
4767,56002,Web,11366
4768,55975,Issues,11096
4769,55975,Web,11366
4770,55966,Web,11366
4771,55943,Web,11366
4772,55922,Authentication & Authorization,11086
4773,55883,Notifications,11064
4774,55883,Web API,11100
4775,55881,Notifications,11064
4776,55881,Web API,11100
4777,55880,Notifications,11064
4778,55880,Web API,11100
4779,55870,Web,11366
4780,55866,Web,11366
4781,55853,Web API,11100
4782,55851,Measures,11112
4783,55851,Web,11366
4784,55849,Activity,11062
4785,55849,UX/UI,11968
4786,55849,Web,11366
4787,55846,UX/UI,11968
4788,55846,Web,11366
4789,55825,Web,11366
4790,55775,Plugin API,11065
4791,55775,Scanner,11105
4792,55706,ElasticSearch,11119
4793,55706,Web,11366
4794,55704,Database,11077
4795,55703,Rules,11073
4796,55703,Web,11366
4797,55683,Scanner,11105
4798,55668,Issues,11096
4799,55668,Web,11366
4800,55666,Web,11366
4801,55661,Web,11366
4802,55660,Issues,11096
4803,55660,UX/UI,11968
4804,55660,Web,11366
4805,55639,Web API,11100
4806,55613,Database,11077
4807,55611,Database,11077
4808,55604,Issues,11096
4809,55604,Web API,11100
4810,55597,Measures,11112
4811,55597,Web,11366
4812,55532,Rules,11073
4813,55532,Web,11366
4814,55531,Web API,11100
4815,55476,Plugin API,11065
4816,55468,UX/UI,11968
4817,55468,Web,11366
4818,55467,Database,11077
4819,55466,Marketplace,12172
4820,55466,Web,11366
4821,55466,Web API,11100
4822,55462,Scanner,11105
4823,55421,Issues,11096
4824,55399,UX/UI,11968
4825,55399,Web,11366
4826,55398,Web,11366
4827,55396,Web,11366
4828,55394,Rules,11073
4829,55394,Web,11366
4830,55387,l10n & i18n,11085
4831,55387,Web API,11100
4832,55367,ElasticSearch,11119
4833,55364,Web API,11100
4834,55356,Issues,11096
4835,55356,Web API,11100
4836,55345,Database,11077
4837,55298,Quality Gate,11101
4838,55298,Web API,11100
4839,55286,Database,11077
4840,55285,Web,11366
4841,55275,Web API,11100
4842,55268,Quality Gate,11101
4843,55268,Quality Profile,11074
4844,55261,Compute Engine,11118
4845,55232,Web,11366
4846,55230,Web,11366
4847,55225,Web API,11100
4848,55223,Settings,11891
4849,55223,Web,11366
4850,55217,Database,11077
4851,55217,Issues,11096
4852,55204,Web,11366
4853,55202,Notifications,11064
4854,55201,Authentication & Authorization,11086
4855,55201,Web API,11100
4856,55192,Web API,11100
4857,55190,Web API,11100
4858,55189,Web API,11100
4859,55187,Web API,11100
4860,55186,Web API,11100
4861,55182,Web API,11100
4862,55179,Web API,11100
4863,55178,Web API,11100
4864,55173,Web API,11100
4865,55172,Web API,11100
4866,55111,Web API,11100
4867,55110,Web API,11100
4868,55109,Web API,11100
4869,55106,Compute Engine,11118
4870,55106,Organizations,11974
4871,55106,Web API,11100
4872,55104,Web API,11100
4873,55100,Compute Engine,11118
4874,55100,Organizations,11974
4875,55100,Web API,11100
4876,55099,Compute Engine,11118
4877,55099,Organizations,11974
4878,55099,Web API,11100
4879,55092,Web,11366
4880,55087,Web API,11100
4881,55086,Web API,11100
4882,55085,Web API,11100
4883,55084,Web API,11100
4884,55083,Web API,11100
4885,55061,Database,11077
4886,55060,Web API,11100
4887,55054,Web API,11100
4888,55051,Web API,11100
4889,55032,Plugin API,11065
4890,55031,Web,11366
4891,55010,Plugin API,11065
4892,54985,Compute Engine,11118
4893,54971,UX/UI,11968
4894,54971,Web,11366
4895,54965,Web,11366
4896,54959,Web API,11100
4897,54956,Web API,11100
4898,54955,Web,11366
4899,54946,Compute Engine,11118
4900,54946,Database,11077
4901,54939,Database,11077
4902,54932,ElasticSearch,11119
4903,54909,Activity,11062
4904,54909,UX/UI,11968
4905,54906,Web,11366
4906,54862,Rules,11073
4907,54856,Rules,11073
4908,54832,Compute Engine,11118
4909,54832,Organizations,11974
4910,54832,Web API,11100
4911,54831,Compute Engine,11118
4912,54831,Organizations,11974
4913,54831,Web API,11100
4914,54830,Compute Engine,11118
4915,54830,Organizations,11974
4916,54830,Web API,11100
4917,54829,Compute Engine,11118
4918,54829,Organizations,11974
4919,54829,Web API,11100
4920,54828,Compute Engine,11118
4921,54828,Organizations,11974
4922,54828,Web API,11100
4923,54827,Web API,11100
4924,54806,Quality Profile,11074
4925,54806,Web API,11100
4926,54805,ElasticSearch,11119
4927,54805,Issues,11096
4928,54805,Web API,11100
4929,54804,Web,11366
4930,54802,Issues,11096
4931,54761,Rules,11073
4932,54761,Web,11366
4933,54753,Authentication & Authorization,11086
4934,54735,Web API,11100
4935,54719,Measures,11112
4936,54713,Authentication & Authorization,11086
4937,54675,Compute Engine,11118
4938,54667,Authentication & Authorization,11086
4939,54637,Web API,11100
4940,54636,Custom Measure[DEPRECATED],11083
4941,54636,Web API,11100
4942,54634,Documentation,11067
4943,54634,Web API,11100
4944,54632,Documentation,11067
4945,54632,Web API,11100
4946,54631,Documentation,11067
4947,54631,Web API,11100
4948,54630,Documentation,11067
4949,54630,Web API,11100
4950,54622,Compute Engine,11118
4951,54622,Database,11077
4952,54621,Issues,11096
4953,54621,Web,11366
4954,54619,Marketplace,12172
4955,54619,Web,11366
4956,54563,Quality Gate,11101
4957,54563,UX/UI,11968
4958,54563,Web,11366
4959,54562,Component Viewer,11113
4960,54562,Web,11366
4961,54561,Web API,11100
4962,54559,UX/UI,11968
4963,54559,Web,11366
4964,54558,UX/UI,11968
4965,54558,Web,11366
4966,54506,Measures,11112
4967,54506,Web API,11100
4968,54502,Database,11077
4969,54498,ElasticSearch,11119
4970,54498,Scalability,11114
4971,54487,Web API,11100
4972,54465,Settings,11891
4973,54465,Web API,11100
4974,54463,Web,11366
4975,54445,Scanner,11105
4976,54403,Web,11366
4977,54310,Web API,11100
4978,54301,Web,11366
4979,54280,Web,11366
4980,54259,Authentication & Authorization,11086
4981,54253,Issues,11096
4982,54253,Web API,11100
4983,54251,Issues,11096
4984,54250,Issues,11096
4985,54250,Web,11366
4986,54249,Issues,11096
4987,54249,Web,11366
4988,54248,Issues,11096
4989,54248,Web,11366
4990,54247,Web,11366
4991,54243,Web,11366
4992,54240,Rules,11073
4993,54240,Web,11366
4994,54239,Web,11366
4995,54235,Web,11366
4996,54233,Compute Engine,11118
4997,54233,Issues,11096
4998,54226,Authentication & Authorization,11086
4999,54226,Web,11366
5000,54222,Web API,11100
5001,54219,Web API,11100
